employee_id,first_name,last_name,start_date,exit_date,title,supervisor,ad_email,business_unit,employee_status,employee_type,pay_zone,employee_classification_type,termination_type,termination_description,department_type,division,date_of_birth,state,job_function_description,gender_code,location_code,race_desc,marital_desc,performance_score,current_employee_rating,active_flag,non_active_flag,termination_flag,voluntary_termination_flag,involuntary_termination_flag,employee_status_group,tenure_days,tenure_years,application_date,education_level,years_of_experience,desired_salary,recruitment_job_title,recruitment_status,survey_date,engagement_score,satisfaction_score,work_life_balance_score,engagement_segment,training_date,training_program_name,training_type,training_outcome,training_location,trainer,training_duration_days,training_cost,training_timing,early_attrition_6m_flag,early_attrition_12m_flag
2235,Kyson,Grimes,2022-02-26,,IT Support,Elizabeth Peterson,kyson.grimes@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Shop (Fleet),1954-08-31,MA,Model Assistant,Female,37994,Other,Single,Fully Meets,1,1,0,0,0,0,Active,1592,4.36,2023-06-27,Bachelor's Degree,17,50619.89,Youth worker,Rejected,2022-09-10,3,5,3,Medium Engagement,2023-03-09,Customer Service,Internal,Failed,North Evelyn,Sarah Mcpherson,1,162.62,After Start Date,0,0
2236,Princess,Long,2018-12-23,2021-10-11,IT Support,Amber Rocha,princess.long@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Involuntary,Choice learn town themselves cup experience.,IT/IS,Engineers,1948-10-28,CT,Project Manager,Female,44145,Hispanic,Widowed,Fully Meets,1,1,0,0,0,0,Active,1023,2.8,2023-05-23,High School,11,58023.8,Paramedic,In Review,2022-12-29,2,1,2,Low Engagement,2023-07-13,Customer Service,External,Passed,New Deborahshire,Jason Garcia,2,144.74,After Start Date,0,0
2237,Lyla,Wong,2022-01-10,2023-01-04,IT Manager - Support,John Thomas,lyla.wong@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Run vote behind factor father.,IT/IS,Underground,1975-04-22,CT,Laborer,Female,25760,Other,Single,Fully Meets,2,1,0,0,0,0,Active,359,0.98,2023-05-19,PhD,7,45270.03,Water engineer,Rejected,2023-06-08,2,5,2,Low Engagement,2023-05-10,Leadership Development,External,Completed,West Maria,Robert Liu,3,240.77,After Start Date,0,0
2238,Shyanne,Livingston,2021-03-04,2021-12-06,IT Manager - Infra,April Burns,shyanne.livingston@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Office little different tax down top.,IT/IS,Project Management - Con,1972-01-17,CT,Purchasing,Male,55252,Hispanic,Widowed,Fully Meets,2,1,0,0,0,0,Active,277,0.76,2023-06-02,Bachelor's Degree,13,52876.3,"Scientist, clinical (histocompatibility and immunogenetics)",Interviewing,2023-03-28,4,4,3,High Engagement,2023-04-14,Communication Skills,External,Completed,Lauriemouth,Mr. Tyler Daniels,5,905.56,After Start Date,0,0
2239,Dario,Whitney,2023-03-10,2023-04-04,IT Manager - DB,Sean Hill,dario.whitney@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Retirement,Future where and.,IT/IS,Catv,1962-12-11,MA,Manager,Male,62468,Asian,Divorced,Fully Meets,5,1,0,0,0,0,Active,25,0.07,2023-06-09,Master's Degree,11,70831.27,Ranger/warden,Rejected,2022-12-31,1,3,4,Low Engagement,2023-04-11,Technical Skills,Internal,Passed,Robertmouth,Gina Smith,4,273.84,After Start Date,0,0
2240,Pedro,Nelson,2018-12-05,,IT Support,Erika Green,pedro.nelson@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,Finance & Accounting,1997-11-28,MA,Accounting,Female,91567,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,2771,7.59,2023-05-06,Master's Degree,13,39732.27,Furniture designer,Applied,2022-08-22,2,4,5,Low Engagement,2023-03-17,Communication Skills,Internal,Incomplete,Tarabury,Denise Carter,4,980.41,After Start Date,0,0
2241,Carlo,Carr,2021-06-24,,IT Support,David Velasquez,carlo.carr@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Technology / It,1981-06-01,MA,Engineer,Female,5139,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,1839,5.03,2023-07-20,Master's Degree,1,53231.69,Community development worker,Offered,2023-01-30,4,4,4,High Engagement,2023-01-26,Communication Skills,External,Failed,Maryfurt,Robert Stevens,5,834.95,After Start Date,0,0
2242,Aileen,Pacheco,2022-05-10,2022-07-16,IT Support,Alicia Farrell,aileen.pacheco@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Resignation,Performance paper teacher tree student.,IT/IS,Field Operations,1994-03-29,MA,Runner,Female,48114,Hispanic,Married,Fully Meets,4,1,0,0,0,0,Active,67,0.18,2023-06-24,Bachelor's Degree,8,52628.14,"Runner, broadcasting/film/video",In Review,2023-02-26,3,2,4,Medium Engagement,2022-12-17,Project Management,External,Failed,West Laura,Debbie Salas,1,627.11,After Start Date,0,0
2243,Dorian,Wu,2023-04-13,2023-05-03,IT Support,Desiree Martinez,dorian.wu@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Involuntary,This bank out.,IT/IS,Finance & Accounting,1954-07-20,CT,Accounting,Female,90316,Other,Married,Fully Meets,4,1,0,0,0,0,Active,20,0.05,2023-06-18,Bachelor's Degree,0,46785.78,Nature conservation officer,In Review,2023-06-26,1,3,5,Low Engagement,2022-12-30,Leadership Development,External,Passed,New Timothystad,James Johnson,4,242.22,Before Start Date,0,0
2244,Monica,Pham,2022-08-04,,IT Manager - Support,Jesse Archer,monica.pham@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Field Operations,1949-12-08,CT,Driller,Female,47299,Other,Married,Fully Meets,4,1,0,0,0,0,Active,1433,3.92,2023-07-18,PhD,4,73633.26,Administrator,In Review,2023-03-01,4,2,1,High Engagement,2022-12-14,Leadership Development,Internal,Passed,Nelsonstad,Carrie Thompson,2,804.01,After Start Date,0,0
2245,Londyn,Underwood,2021-02-28,2022-07-13,IT Manager - Infra,Mrs. Lori Petty MD,londyn.underwood@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Resignation,Later star one than within live.,IT/IS,Engineers,1946-09-15,MA,Supervisor,Male,54056,Black,Divorced,Fully Meets,5,1,0,0,0,0,Active,500,1.37,2023-06-06,PhD,18,90985.26,Physiological scientist,Rejected,2023-07-08,2,4,4,Low Engagement,2023-04-04,Project Management,Internal,Incomplete,Perryhaven,Oscar Rodriguez,1,968.2,After Start Date,0,0
2246,Britney,Logan,2020-10-14,2022-04-10,IT Manager - DB,Paul Robertson,britney.logan@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Resignation,Expect kitchen even anyone. Without agent she.,IT/IS,Field Operations,1973-11-22,MA,Technician,Male,7728,White,Divorced,Fully Meets,4,1,0,0,0,0,Active,543,1.49,2023-07-14,High School,7,81196.78,"Engineer, land",Offered,2023-03-20,3,4,5,Medium Engagement,2023-02-10,Project Management,Internal,Completed,Lake Kennethhaven,Patricia Ford,2,364.36,After Start Date,0,0
2247,Alessandra,Novak,2018-09-10,2023-06-08,IT Support,William Murray,alessandra.novak@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Resignation,Three sell often star.,IT/IS,Fielders,1983-04-10,MA,Engineer,Female,70092,Hispanic,Widowed,Fully Meets,2,1,0,0,0,0,Active,1732,4.74,2023-06-22,High School,5,83330.24,"Development worker, community",Applied,2023-02-16,3,4,4,Medium Engagement,2023-04-19,Communication Skills,External,Incomplete,Barnettview,Tiffany Johnson,3,803.16,After Start Date,0,0
2248,Ariel,Powers,2022-12-16,2023-05-28,IT Support,Corey Fletcher,ariel.powers@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Retirement,Adult wind join time memory customer.,IT/IS,Field Operations,1999-12-17,MA,Laborer,Female,71142,Hispanic,Widowed,Fully Meets,2,1,0,0,0,0,Active,163,0.45,2023-07-01,Bachelor's Degree,12,34462.56,"Conservation officer, nature",Interviewing,2023-05-24,1,5,5,Low Engagement,2023-03-29,Leadership Development,External,Incomplete,Langton,Ariana Anderson,2,571.12,After Start Date,0,0
2249,Jewel,Bryant,2018-09-28,2019-01-26,IT Support,James Rhodes,jewel.bryant@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Voluntary,Only movie ability wait according.,IT/IS,Field Operations,1994-11-07,MA,Laborer,Female,2760,Black,Divorced,Fully Meets,4,1,0,0,0,0,Active,120,0.33,2023-07-18,PhD,18,94118.42,Politician's assistant,Interviewing,2023-05-29,3,5,5,Medium Engagement,2023-07-06,Customer Service,External,Failed,East Jessicafort,Eric Moore,2,705.36,After Start Date,0,0
2250,Irene,Kim,2022-03-08,2022-04-26,IT Support,Peter Williams,irene.kim@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Involuntary,Money read truth determine remain Mrs.,IT/IS,Aerial,1962-09-02,CT,Groundman,Female,13557,Asian,Married,Fully Meets,5,1,0,0,0,0,Active,49,0.13,2023-05-17,PhD,4,85184.1,Accommodation manager,Offered,2023-05-29,4,2,1,High Engagement,2023-04-08,Communication Skills,Internal,Failed,Amyberg,Mariah Larsen,5,565.78,After Start Date,0,0
2251,Carla,Willis,2022-01-12,,IT Manager - Support,Bradley Gray,carla.willis@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Project Management - Con,1978-10-03,MA,Program Manager,Female,81938,Hispanic,Divorced,Fully Meets,2,1,0,0,0,0,Active,1637,4.48,2023-06-18,Master's Degree,18,44076.38,"Journalist, magazine",Applied,2022-09-18,4,4,4,High Engagement,2022-11-19,Technical Skills,External,Incomplete,Gaineschester,Vickie Fisher,5,593.14,After Start Date,0,0
2252,Ricardo,Fitzgerald,2020-12-08,,IT Manager - Infra,Sarah Robinson,ricardo.fitzgerald@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,Field Operations,1973-11-12,MA,Coordinator,Male,73648,White,Widowed,Fully Meets,4,1,0,0,0,0,Active,2037,5.58,2023-06-21,High School,8,43151.54,Architectural technologist,In Review,2022-09-28,1,3,3,Low Engagement,2022-12-10,Communication Skills,Internal,Completed,Justinfurt,Christine Kelly,1,648.23,After Start Date,0,0
2253,Steven,Jarvis,2020-11-17,,IT Support,Mark Parker,steven.jarvis@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,1982-02-05,MA,Technician,Female,73024,Other,Single,Fully Meets,1,1,0,0,0,0,Active,2058,5.63,2023-05-23,Master's Degree,6,42472.45,"Teacher, early years/pre",Offered,2023-06-26,5,1,2,High Engagement,2023-01-07,Communication Skills,External,Incomplete,North Andrew,Catherine Ellison,1,426.97,After Start Date,0,0
2254,Benjamin,Marquez,2021-01-18,,IT Support,Mrs. Jessica Whitehead,benjamin.marquez@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General - Sga,1957-10-27,MA,Administrator,Female,44031,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,1996,5.46,2023-07-16,PhD,3,47361.27,Health visitor,In Review,2022-12-14,3,2,5,Medium Engagement,2022-11-20,Project Management,Internal,Failed,Martinview,Alexander Perez,4,267.76,After Start Date,0,0
2255,Gabrielle,Mercer,2020-09-15,2021-10-01,IT Support,Jose Jordan,gabrielle.mercer@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Involuntary,This focus strategy behind among this.,IT/IS,Wireline Construction,1990-07-16,MA,Lineman,Female,67812,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,381,1.04,2023-06-17,PhD,15,67246.82,Medical secretary,In Review,2023-05-12,1,4,4,Low Engagement,2023-02-05,Customer Service,Internal,Completed,West Jeffrey,Christopher Ryan,1,357.69,After Start Date,0,0
2256,Kaylyn,Pham,2019-12-11,,IT Support,Dawn Smith DDS,kaylyn.pham@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,Field Operations,1981-12-29,CT,Driller,Female,67840,Asian,Widowed,Fully Meets,5,1,0,0,0,0,Active,2400,6.57,2023-06-01,PhD,3,49109.63,Interior and spatial designer,Offered,2023-07-14,5,5,4,High Engagement,2023-01-13,Leadership Development,Internal,Completed,Lewisville,Maria Johnson,1,312.42,After Start Date,0,0
2257,Ingrid,Lucero,2021-04-29,2022-06-10,IT Manager - Support,Meredith Martin,ingrid.lucero@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Voluntary,Teach yard style bed relate seat.,IT/IS,General - Eng,1988-10-22,MA,Administrative,Male,77019,White,Married,Fully Meets,2,1,0,0,0,0,Active,407,1.11,2023-07-18,Master's Degree,11,38360.62,"Engineer, civil (consulting)",Offered,2023-07-25,4,3,5,High Engagement,2023-03-25,Customer Service,External,Incomplete,New Sarahland,Tony Burns,2,456.3,After Start Date,0,0
2258,Keshawn,Gilmore,2021-04-03,,IT Manager - Infra,Jodi Wheeler,keshawn.gilmore@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,IT/IS,Engineers,1999-02-20,MA,Engineer,Male,88137,White,Widowed,Fully Meets,2,1,0,0,0,0,Active,1921,5.26,2023-05-23,Bachelor's Degree,14,75733.04,Restaurant manager,Offered,2023-04-03,2,5,4,Low Engagement,2023-07-03,Technical Skills,Internal,Failed,Lorifurt,Lisa Malone,2,675.95,After Start Date,0,0
2259,Connor,Wang,2022-02-01,,IT Support,Robert Morrow,connor.wang@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,General - Eng,1961-03-24,MA,Drafter,Female,76781,Hispanic,Divorced,Fully Meets,1,1,0,0,0,0,Active,1617,4.43,2023-07-20,Bachelor's Degree,10,70167.5,Colour technologist,Applied,2023-01-09,1,2,5,Low Engagement,2023-05-03,Communication Skills,External,Failed,East Andrewview,Jesus Holmes,3,754.61,After Start Date,0,0
2260,Rocco,Vaughan,2020-01-17,2021-09-30,IT Support,Victor Armstrong,rocco.vaughan@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Stay moment go try. Trouble morning skin join.,IT/IS,Engineers,1992-10-21,MA,Billing,Female,17501,Hispanic,Widowed,Fully Meets,1,1,0,0,0,0,Active,622,1.7,2023-07-23,PhD,18,40265.09,Astronomer,Offered,2023-08-05,3,1,4,Medium Engagement,2022-08-23,Customer Service,Internal,Incomplete,East Kristyfort,Autumn Stephenson,2,377.64,After Start Date,0,0
2261,Samuel,Jennings,2022-06-01,,IT Support,Gregory Brown,samuel.jennings@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,IT/IS,Wireline Construction,1958-06-01,CT,Foreman,Female,24054,Black,Divorced,Fully Meets,2,1,0,0,0,0,Active,1497,4.1,2023-07-04,High School,12,80551.69,"Surveyor, land/geomatics",In Review,2022-11-17,2,1,5,Low Engagement,2023-06-04,Project Management,External,Failed,East Mitchellchester,Brenda Nguyen,3,647.41,After Start Date,0,0
2262,Shane,Harper,2019-03-17,,IT Support,Andrea Clark,shane.harper@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unk,,IT/IS,Engineers,1950-10-03,CT,Engineer,Female,84506,Other,Divorced,Fully Meets,2,1,0,0,0,0,Active,2669,7.31,2023-05-16,Bachelor's Degree,13,32692.44,"Sound technician, broadcasting/film/video",Offered,2023-04-27,4,4,3,High Engagement,2023-05-29,Communication Skills,External,Incomplete,New Brett,Andrea Scott,3,122.43,After Start Date,0,0
2263,Kali,Yates,2020-01-07,,IT Manager - Support,Casey Galvan,kali.yates@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,IT/IS,General - Sga,1965-10-09,MA,Assistant,Male,10273,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,2373,6.5,2023-07-15,High School,6,68114.51,English as a second language teacher,Interviewing,2022-11-28,3,1,4,Medium Engagement,2022-10-05,Project Management,Internal,Incomplete,New Johnburgh,Anthony Wyatt,5,662.94,After Start Date,0,0
2264,Piper,Guzman,2021-02-24,2021-12-29,IT Manager - Infra,Joseph Underwood,piper.guzman@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Involuntary,Cultural responsibility whose wear.,IT/IS,Executive,1979-03-05,MA,Manager,Male,4377,White,Single,Fully Meets,5,1,0,0,0,0,Active,308,0.84,2023-06-20,High School,13,41818.89,Rural practice surveyor,Interviewing,2022-11-08,1,2,3,Low Engagement,2023-05-06,Communication Skills,External,Failed,Lake Christopher,Randy Logan,3,465.3,After Start Date,0,0
2265,Halle,Pena,2019-12-30,,IT Support,Chelsea Smith,halle.pena@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,1944-12-30,MA,Construction Manager,Female,87370,Hispanic,Single,Fully Meets,1,1,0,0,0,0,Active,2381,6.52,2023-06-22,High School,2,92349.32,"Radiographer, diagnostic",In Review,2023-03-08,2,4,2,Low Engagement,2022-11-23,Customer Service,Internal,Failed,North Peter,Robert Phelps,4,680.88,After Start Date,0,0
2266,Jameson,Eaton,2020-05-12,2021-03-17,IT Support,Timothy Owens,jameson.eaton@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Resignation,Chair out man man.,IT/IS,Field Operations,1975-02-10,MA,Construction Manager,Female,84988,Other,Single,Fully Meets,5,1,0,0,0,0,Active,309,0.85,2023-07-14,PhD,14,73456.2,Educational psychologist,Rejected,2023-04-27,5,3,2,High Engagement,2022-10-23,Leadership Development,External,Completed,Lake Eileen,Sharon Lee,5,898.01,After Start Date,0,0
2267,Antony,Brandt,2023-04-04,,IT Support,Jennifer Watts,antony.brandt@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General - Con,1971-06-18,CT,Technician,Female,43148,Hispanic,Divorced,Fully Meets,4,1,0,0,0,0,Active,1190,3.26,2023-07-10,Master's Degree,1,47852.19,Industrial/product designer,In Review,2023-03-09,1,3,3,Low Engagement,2022-11-11,Technical Skills,Internal,Passed,Seanberg,Nicholas Powell,1,518.79,Before Start Date,0,0
2268,Armani,Rogers,2021-01-04,2022-04-28,IT Support,Kelly Waters,armani.rogers@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Resignation,Real build something family save.,IT/IS,General - Con,1963-08-06,CT,Technician,Male,58818,White,Single,Fully Meets,2,1,0,0,0,0,Active,479,1.31,2023-05-22,High School,8,42280.34,Information officer,Offered,2023-07-03,2,3,2,Low Engagement,2022-11-26,Communication Skills,Internal,Failed,Pattersonburgh,Jennifer Johnston,2,677.84,After Start Date,0,0
2269,Jacoby,Lyons,2020-04-28,2022-12-01,IT Manager - Support,Beverly Ramirez,jacoby.lyons@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Type three hear court street sport key.,IT/IS,Executive,1974-01-15,MA,Ceo,Male,42997,Hispanic,Divorced,Fully Meets,1,1,0,0,0,0,Active,947,2.59,2023-07-30,Master's Degree,11,54212.21,"Teacher, early years/pre",In Review,2023-02-14,5,5,1,High Engagement,2022-12-09,Technical Skills,Internal,Incomplete,Taylorview,Lauren Miller,1,109.33,After Start Date,0,0
2270,Dylan,Livingston,2019-04-16,2021-07-31,IT Support,David Rose PhD,dylan.livingston@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Resignation,Significant issue rich air race.,IT/IS,Project Management - Con,1952-09-19,MA,Manager,Female,93829,Asian,Single,Fully Meets,4,1,0,0,0,0,Active,837,2.29,2023-05-11,High School,20,41630.17,Recycling officer,Offered,2023-03-18,4,4,3,High Engagement,2023-05-11,Technical Skills,Internal,Passed,East Kyle,Karen Bailey,2,781.35,After Start Date,0,0
2271,Raelynn,Compton,2022-07-09,,IT Support,Jared Conley,raelynn.compton@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,1996-07-20,MA,Tower Hand,Female,48655,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,1459,3.99,2023-07-03,High School,4,92654.57,Chief Executive Officer,Applied,2023-03-21,5,4,4,High Engagement,2023-02-02,Customer Service,Internal,Failed,Sanchezchester,Anna Barnett,4,632.57,After Start Date,0,0
2272,Darryl,Richmond,2022-08-29,2023-01-15,IT Support,Daniel Simpson,darryl.richmond@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Retirement,Turn left degree audience fly present.,IT/IS,Field Operations,1987-04-04,CT,Laborer,Female,62715,Black,Divorced,Fully Meets,2,1,0,0,0,0,Active,139,0.38,2023-07-02,Master's Degree,16,30894.75,"Designer, multimedia",Interviewing,2022-08-05,5,5,3,High Engagement,2023-04-15,Communication Skills,Internal,Passed,Port Grant,Dana Alvarez,5,233.42,After Start Date,0,0
2273,Ana,Stafford,2020-01-26,2020-12-11,IT Support,Kenneth Chavez,ana.stafford@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Resignation,Field have cup because military.,IT/IS,Project Management - Eng,1956-05-16,CT,Planner,Male,75785,Other,Divorced,Fully Meets,4,1,0,0,0,0,Active,320,0.88,2023-06-13,Master's Degree,19,95267.13,Fashion designer,Rejected,2022-10-26,5,2,3,High Engagement,2023-04-01,Leadership Development,External,Passed,West Benjamin,Laura Snyder,4,301.15,After Start Date,0,0
2274,Carlos,Mccoy,2020-02-18,,IT Manager - Support,Carlos Clarke,carlos.mccoy@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Aerial,2000-01-23,MA,Lineman,Male,52491,Other,Widowed,Fully Meets,4,1,0,0,0,0,Active,2331,6.38,2023-06-30,High School,19,65611.15,Interpreter,Interviewing,2022-08-13,2,5,1,Low Engagement,2023-06-03,Customer Service,External,Failed,Jasmineland,Karen Brown,2,255.54,After Start Date,0,0
2275,Michael,Albert,2022-01-25,,Production Manager,Daniel Garcia,michael.albert@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production,Yard (Material Handling),1950-12-09,MA,Runner,Male,2169,Asian,Married,Fully Meets,2,1,0,0,0,0,Active,1624,4.45,2023-05-29,Master's Degree,4,55454.37,Science writer,Interviewing,2022-10-24,5,4,3,High Engagement,2023-03-05,Technical Skills,External,Incomplete,East Jessica,Vanessa Lynch,5,138.4,After Start Date,0,0
2276,Courtney E,Wallace,2023-07-10,,Production Manager,Danielle Graham,courtney e.wallace@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production,Project Management - Con,1982-11-21,MA,Project Manager,Female,2478,White,Divorced,Fully Meets,1,1,0,0,0,0,Active,1093,2.99,2023-06-25,High School,10,73782.46,Energy engineer,Interviewing,2022-09-16,5,2,2,High Engagement,2023-05-17,Customer Service,External,Completed,East Adriana,Sean Patterson,3,851.87,Before Start Date,0,0
